fo,for,0.2962962962962963,forest,0.24074074074074073,forward,0.09259259259259259,
un,under,0.37037037037037035,until,0.1111111111111111,undergrowth,0.07407407407407407,
sp,space,0.15,sprang,0.1,spark,0.05,
play,playces,0.4444444444444444,playce,0.2222222222222222,playin,0.1111111111111111,
